,index,access,bridge,highway,junction,lanes,length,maxspeed,oneway,tunnel,geometry,name,osmid,ref,service,width
8195,8195,missing,yes,motorway,missing,3.0,1129.862,40.0,True,missing,"LINESTRING (588451.27884364 4520535.787239862, 588389.3133262824 4520368.008759707, 588374.831346511 4520341.400512664, 588359.4356700702 4520312.205595666, 588334.1461687293 4520270.435441735, 588012.0862443206 4519798.245872619, 587880.1711069328 4519566.477750054)",Henry Hudson Parkway,"[278707978, 46577963, 278707980, 46568293]",HHP;NY 9A,,
8196,8196,missing,missing,trunk_link,missing,4.0,46.33800000000001,35.0,True,missing,"LINESTRING (583055.4378314744 4506490.041956115, 583056.163468903 4506485.598168593, 583056.9944540005 4506482.31017005, 583058.2470804303 4506479.093502915, 583060.0729097535 4506476.749209031, 583062.5636256859 4506474.634398016, 583065.2516213704 4506473.010284816, 583068.8881231422 4506471.940788863, 583071.8982489936 4506471.73024018, 583075.036331162 4506472.165042189, 583078.0581302999 4506473.175848668, 583080.6397737189 4506475.014379986, 583082.8150517462 4506477.681014015, 583084.0778500235 4506480.34853458, 583084.8491883065 4506483.143777163)",,46116170,,,
8197,8197,missing,missing,trunk,missing,2.0,35.008,35.0,True,missing,"LINESTRING (583055.4378314744 4506490.041956115, 583048.8537084606 4506466.864970978, 583048.1089400684 4506463.20407265, 583047.7348778034 4506459.63613914, 583047.8420883028 4506456.09579563)",West Street,46116181,,,
8198,8198,missing,missing,secondary,missing,4.0,48.69500000000001,25.0,True,missing,"LINESTRING (584410.4364152545 4507032.424324858, 584389.2481596343 4507054.720525384, 584384.1780680231 4507059.28132563, 584380.0402025277 4507062.842441801, 584375.5152903373 4507066.265933683)",Robert F. Wagner Sr. Place,46116183,,,
8199,8199,missing,missing,motorway_link,missing,4.0,84.92800000000001,25.0,True,missing,"LINESTRING (586656.8445804855 4511044.146949296, 586664.7977259711 4511038.444589023, 586672.1080839223 4511034.277930589, 586682.1076150675 4511030.486905308, 586697.9108642425 4511026.452930423, 586709.8723512404 4511025.293924285, 586725.8990171474 4511026.702723076, 586737.664373895 4511027.151291958)",,46469737,,,
8200,8200,missing,missing,motorway_link,missing,2.0,229.83399999999997,25.0,True,missing,"LINESTRING (586623.9109717431 4511093.522136722, 586470.540752976 4511175.941287525, 586460.6733949956 4511180.733334373, 586453.9281574659 4511188.592731431, 586450.5410943045 4511197.379492538, 586447.6713075767 4511204.529158821, 586442.7740571183 4511211.766195752, 586437.650425618 4511218.867368068)",,5669577,,,
8201,8201,missing,missing,motorway_link,missing,3.0,305.54900000000004,25.0,True,missing,"LINESTRING (586623.9109717431 4511093.522136722, 586597.0167970334 4511099.391739835, 586475.5631985395 4511162.32194218, 586466.9261008364 4511163.708849609, 586458.7986150869 4511163.391968626, 586453.6962209126 4511162.155598351, 586448.5044304731 4511159.896782896, 586442.8216546683 4511157.021620384, 586436.7478805108 4511152.920655363, 586430.8256231875 4511147.411478899, 586424.5801321701 4511139.933441785, 586406.6466996612 4511108.7268614, 586383.5552509667 4511068.722741351)",,"[5669580, 420872214]",,,
8202,8202,missing,missing,motorway_link,missing,2.0,305.54900000000004,25.0,True,missing,"LINESTRING (586623.9109717431 4511093.522136722, 586597.0167970334 4511099.391739835, 586475.5631985395 4511162.32194218, 586466.9261008364 4511163.708849609, 586458.7986150869 4511163.391968626, 586453.6962209126 4511162.155598351, 586448.5044304731 4511159.896782896, 586442.8216546683 4511157.021620384, 586436.7478805108 4511152.920655363, 586430.8256231875 4511147.411478899, 586424.5801321701 4511139.933441785, 586406.6466996612 4511108.7268614, 586383.5552509667 4511068.722741351)",,"[5669580, 420872214]",,,
8203,8203,missing,missing,motorway_link,missing,2.0,179.957,25.0,True,missing,"LINESTRING (586623.9109717431 4511093.522136722, 586602.8850323408 4511111.68388958, 586468.997480935 4511184.460899237)",,182690826,,,
8204,8204,missing,missing,primary_link,missing,4.0,49.018,25.0,True,missing,"LINESTRING (585725.7781209948 4507135.367480708, 585754.0015945074 4507111.402163344, 585765.3760527112 4507107.47025662)",,46154288,,,
8205,8205,missing,missing,primary,missing,4.0,125.226,25.0,False,missing,"LINESTRING (585725.7781209948 4507135.367480708, 585660.9768369333 4507124.005389012, 585602.1698197835 4507113.701115206)",South Street,46334605,,,
8206,8206,missing,missing,secondary,missing,2.0,33.908,25.0,False,missing,,Montgomery Street,46154287,,,
8207,8207,missing,missing,motorway_link,missing,3.0,257.069,40.0,True,missing,"LINESTRING (585765.3760527112 4507107.47025662, 585769.7626179619 4507108.031663018, 585972.4823685799 4507133.803432957, 586019.9187539924 4507145.466507109)",,5671198,,,
8208,8208,missing,missing,residential,missing,4.0,14.159,25.0,True,missing,,Henry Street,452339698,,,
8209,8209,missing,missing,residential,missing,4.0,35.352999999999994,25.0,True,missing,"LINESTRING (585713.7568562236 4507480.460679298, 585716.9366626001 4507458.95926562, 585724.2662284898 4507447.531037125)",Montgomery Street,452339697,,,
8210,8210,missing,missing,secondary,missing,2.0,34.94,25.0,False,missing,,Montgomery Street,5670709,,,
8211,8211,missing,missing,secondary,missing,2.0,46.397,25.0,False,missing,,Montgomery Street,263088941,,,
8212,8212,missing,missing,primary,missing,4.0,162.944,35.0,True,missing,"LINESTRING (584822.0619337179 4507669.816431792, 584832.5466060452 4507653.449694321, 584836.5440802793 4507648.121989178, 584841.5280746392 4507642.217157085, 584846.7715039987 4507636.526235587, 584859.5935390542 4507623.350369892, 584864.1633756929 4507618.206860159, 584868.4709972682 4507613.093659556, 584872.7522692782 4507608.068976745, 584876.6970851551 4507602.918323476, 584880.732340942 4507597.246907869, 584884.5213213176 4507590.950958159, 584888.3921068514 4507583.412510087, 584891.7899581734 4507576.601391101, 584909.4736664542 4507534.282694844)",Manhattan Bridge,309148657,,,
8213,8213,missing,yes,motorway_link,missing,3.0,319.55800000000005,40.0,True,missing,"LINESTRING (584454.4918328682 4506959.862859912, 584480.7959089174 4506892.683856769, 584482.6489366866 4506886.498891626, 584483.9982897606 4506880.03064001, 584484.9151896661 4506873.701791701, 584485.4736598 4506866.946983289, 584485.1343350986 4506859.649052617, 584484.2810921851 4506852.966987084, 584482.3749647212 4506846.006483907, 584479.8764883259 4506839.871893274, 584476.4118510308 4506834.003855967, 584469.1273722411 4506823.040888769, 584464.6321400834 4506817.161125508, 584459.6799846841 4506811.342776732, 584453.9935315497 4506805.460563497, 584448.3905153291 4506800.411960369, 584442.7257068879 4506795.595802142, 584436.4949158762 4506790.773207942, 584412.9061955806 4506773.740686014, 584405.7426284077 4506768.474526563, 584399.174146422 4506763.625919736, 584392.9664964671 4506758.992362281, 584386.852896723 4506754.259961171, 584380.8579320235 4506749.495608196, 584375.1239467927 4506744.811942391, 584336.811891055 4506711.925040958)",,"[32922458, 25561967]",,,
8214,8214,missing,yes,motorway_link,missing,2.0,319.55800000000005,25.0,True,missing,"LINESTRING (584454.4918328682 4506959.862859912, 584480.7959089174 4506892.683856769, 584482.6489366866 4506886.498891626, 584483.9982897606 4506880.03064001, 584484.9151896661 4506873.701791701, 584485.4736598 4506866.946983289, 584485.1343350986 4506859.649052617, 584484.2810921851 4506852.966987084, 584482.3749647212 4506846.006483907, 584479.8764883259 4506839.871893274, 584476.4118510308 4506834.003855967, 584469.1273722411 4506823.040888769, 584464.6321400834 4506817.161125508, 584459.6799846841 4506811.342776732, 584453.9935315497 4506805.460563497, 584448.3905153291 4506800.411960369, 584442.7257068879 4506795.595802142, 584436.4949158762 4506790.773207942, 584412.9061955806 4506773.740686014, 584405.7426284077 4506768.474526563, 584399.174146422 4506763.625919736, 584392.9664964671 4506758.992362281, 584386.852896723 4506754.259961171, 584380.8579320235 4506749.495608196, 584375.1239467927 4506744.811942391, 584336.811891055 4506711.925040958)",,"[32922458, 25561967]",,,
8215,8215,missing,missing,secondary,missing,4.0,120.95500000000001,25.0,True,missing,"LINESTRING (584454.4918328682 4506959.862859912, 584481.7628220315 4506914.610374358, 584485.7334746167 4506907.93882543, 584501.0525881568 4506881.035292879, 584504.6669485269 4506875.236760384, 584509.5122420082 4506868.919349188, 584518.6804617022 4506857.644141776)",Robert F. Wagner Sr. Place,25562074,,,
8216,8216,missing,missing,secondary,missing,2.0,14.383,25.0,False,missing,,East Broadway,5670189,,,
8217,8217,missing,missing,primary,missing,4.0,55.135000000000005,25.0,True,missing,"LINESTRING (584635.6116105898 4507455.581206266, 584644.8388240156 4507461.304142849, 584649.8609903307 4507464.636565594, 584655.000731134 4507468.769684625, 584659.3238044735 4507472.660343606, 584663.6672723772 4507476.984219856, 584668.2996518036 4507481.89980743, 584672.9212978478 4507487.015113379, 584676.4890134187 4507491.951861056)",Chatham Square,5672971,,,
8218,8218,missing,missing,secondary,missing,2.0,67.881,25.0,False,missing,"LINESTRING (584635.6116105898 4507455.581206266, 584638.4755942696 4507451.861371873, 584641.357701613 4507448.774564861, 584652.5346483545 4507436.878522826, 584655.6286535334 4507434.471367006, 584658.8684935467 4507432.609879436, 584661.888934275 4507431.467525817, 584665.1733350136 4507430.883290735, 584669.2528215587 4507430.952053082, 584673.4732407555 4507431.255570285, 584687.7477661966 4507432.9283931, 584693.5268881086 4507433.593880408)",East Broadway,"[421824309, 196117014]",,,
8219,8219,missing,missing,primary,missing,4.0,14.985,25.0,False,missing,,Oliver Street,438901945,,,
8220,8220,missing,missing,primary,missing,4.0,49.66799999999999,25.0,True,missing,"LINESTRING (584592.6361151325 4507430.555410691, 584604.7972240687 4507437.54408313, 584635.6116105898 4507455.581206266)",Chatham Square,196116989,,,
8221,8221,missing,missing,primary,missing,4.0,26.051000000000002,25.0,False,missing,"LINESTRING (584592.6361151325 4507430.555410691, 584600.5743951853 4507424.117900609, 584611.7353941256 4507412.876640135)",Oliver Street,414751458,,,
8222,8222,missing,missing,primary,missing,4.0,163.32700000000003,25.0,False,missing,"LINESTRING (584814.9459812279 4506963.652480392, 584847.0217003759 4506969.781194478, 584858.7469916794 4506972.080195096, 584870.9838724913 4506974.707027111, 584883.1247782473 4506977.599231939, 584895.429157178 4506980.970717596, 584905.0070555393 4506983.400651698, 584915.7671716749 4506985.877434586, 584943.060352835 4506992.062856766, 584954.4397575069 4506994.31364214, 584963.452620399 4506995.915627551, 584974.9552322249 4506997.734873565)",South Street,5671197,,,
8223,8223,missing,missing,primary,missing,4.0,25.738,25.0,False,missing,"LINESTRING (584814.9459812279 4506963.652480392, 584803.1866222471 4506961.375364533, 584789.6232331996 4506958.755690927)",South Street,5671197,,,
8224,8224,missing,missing,residential,missing,4.0,64.841,25.0,True,missing,"LINESTRING (584814.9459812279 4506963.652480392, 584812.5784279895 4506974.91624873, 584801.1450196981 4507026.90990588)",Catherine Slip,46154324,,,
8225,8225,missing,missing,residential,missing,4.0,169.863,25.0,True,missing,,Water Street,5673077,,,
8226,8226,missing,missing,secondary,missing,2.0,80.061,25.0,True,missing,,Park Row,455501322,,,
8227,8227,missing,missing,primary,missing,4.0,57.242000000000004,25.0,True,missing,"LINESTRING (583211.0165741867 4506457.368578425, 583206.2551234231 4506458.547514271, 583178.2007688684 4506465.715774004, 583170.5951662801 4506467.373546962, 583163.2723233672 4506468.679231719, 583155.0808592495 4506469.841965975)",Battery Place,5672925,,,
8228,8228,missing,missing,secondary,missing,4.0,172.76799999999997,25.0,True,missing,"LINESTRING (583211.0165741867 4506457.368578425, 583214.0533321439 4506466.839350005, 583260.9227811944 4506613.323408626, 583262.0489601447 4506616.111551732, 583263.6119428209 4506618.371698919, 583265.5795357114 4506620.714100767)",Greenwich Street,256902827,,,
8229,8229,missing,missing,residential,missing,4.0,12.013,25.0,True,missing,,Washington Street,525760564,,,
8230,8230,missing,missing,primary,missing,4.0,66.46499999999999,25.0,True,missing,"LINESTRING (583155.0808592495 4506469.841965975, 583149.92922373 4506470.405954164, 583145.1527717917 4506470.663292946, 583138.8184642484 4506470.459100636, 583132.1738287343 4506470.05160094, 583118.2781910335 4506468.308360147, 583111.2332831812 4506467.430111202, 583105.5561613764 4506466.633798589, 583100.5344865505 4506465.400749369, 583089.3682079846 4506462.111640796)",Battery Place,"[420888144, 525760563]",,,
8231,8231,missing,missing,primary,missing,4.0,102.002,25.0,False,missing,,State Street,413212450,,,
8232,8232,missing,missing,primary,missing,4.0,12.296,25.0,False,missing,,State Street,413212450,,,
8233,8233,missing,missing,motorway_link,missing,3.0,31.355,25.0,True,missing,"LINESTRING (583147.1075667028 4506732.026818434, 583141.6797522153 4506729.357023774, 583136.1684544374 4506726.597481662, 583130.7807644263 4506723.361941497, 583126.8721106956 4506720.831299818, 583123.3545240765 4506718.083000569, 583120.6893816593 4506715.410864038)",,413732107,,,
8234,8234,missing,missing,trunk,missing,4.0,46.471999999999994,35.0,True,missing,"LINESTRING (583147.1075667028 4506732.026818434, 583155.3239450722 4506755.755103869, 583162.2455179449 4506775.905138313)",West Street,438362423,,,
8235,8235,missing,missing,motorway,missing,2.0,1063.872,35.0,True,yes,"LINESTRING (583102.7403909458 4506656.202574028, 583101.7299443898 4506637.040269839, 583100.7929082649 4506618.111931071, 583099.5328129635 4506606.906982123, 583097.8709474566 4506596.874348783, 583095.8202336458 4506587.614503236, 583067.5036551876 4506486.180282199, 583065.6872902818 4506477.866743166, 583064.4100848529 4506469.692463963, 583063.4725254816 4506461.36655862, 583062.8840574333 4506451.290442242, 583063.1063218238 4506442.75547896, 583063.8885014106 4506433.260907494, 583065.1151859553 4506423.305026939, 583066.7662526846 4506412.421327543, 583068.8071638779 4506402.185909308, 583071.214940043 4506391.632639837, 583074.429367453 4506380.722034492, 583078.1650873299 4506369.284369449, 583156.0092290818 4506166.811674981, 583159.9661795879 4506156.009342579, 583163.50717319 4506146.889857524, 583167.2711740225 4506138.228055715, 583171.3806855147 4506129.647841775, 583175.8837735725 4506122.137834313, 583181.1382572574 4506114.68065893, 583186.559462205 4506108.180129128, 583192.0763176229 4506102.946305085, 583198.2004527099 4506097.808108695, 583204.3652192837 4506092.8146989, 583210.4632651502 4506088.497768998, 583216.5404389197 4506084.535874452, 583222.6401008595 4506080.829583289, 583228.6250877508 4506077.554989687, 583235.5246004655 4506074.101922804, 583242.5647508608 4506070.916887973, 583249.7901451123 4506067.789447616, 583257.1533122722 4506065.185354495, 583265.0923322487 4506062.465606762, 583273.7537935718 4506060.120339778, 583283.5538999044 4506057.954390109, 583293.806727287 4506056.104390522, 583304.2430534544 4506054.46740295, 583313.7771452507 4506053.41981099, 583324.2649894204 4506053.215590277, 583333.6340560529 4506053.320781137, 583342.5903787437 4506054.065266209, 583353.1383002604 4506055.282819656, 583365.3338382726 4506057.251628097, 583375.6619427735 4506059.232784245, 583387.8360829276 4506061.601062435, 583399.4284126109 4506063.862904762, 583410.492955249 4506066.474098597, 583420.9210061579 4506069.33350156, 583471.5968223631 4506084.613451457, 583637.7042543978 4506136.775699281, 583647.1287426967 4506140.201421534)",FDR Drive,"[22927873, 22898087, 413202967]",,,
8236,8236,missing,missing,trunk,missing,2.0,172.992,35.0,True,missing,"LINESTRING (583102.7403909458 4506656.202574028, 583097.6516347793 4506638.337942899, 583055.4378314744 4506490.041956115)",West Street,46116181,,,
8237,8237,missing,missing,residential,missing,2.0,83.705,25.0,False,missing,"LINESTRING (583139.9561523689 4506780.64017167, 583129.544686667 4506786.185555844, 583120.5723979224 4506791.469525171, 583075.8019558556 4506818.079283387, 583067.6201930867 4506822.939186885)",West Thames Street,22928102,,,
8238,8238,missing,missing,trunk,missing,3.0,68.105,35.0,True,missing,"LINESTRING (583139.9561523689 4506780.64017167, 583136.5060393682 4506769.610509867, 583120.6893816593 4506715.410864038)",West Street,222299240,,,
8239,8239,missing,missing,primary,missing,4.0,165.41000000000003,35.0,True,missing,"LINESTRING (584920.0587001215 4507538.700372947, 584877.7940550874 4507634.771725991, 584874.4095149369 4507642.637703734, 584865.5128561729 4507662.697350329, 584854.2244162299 4507690.245775905)",Manhattan Bridge lower level,"[46189288, 492441171, 46189291, 492441172]",,,
8240,8240,missing,missing,primary,missing,4.0,60.284000000000006,25.0,False,missing,"LINESTRING (586848.9336301179 4510886.889766925, 586825.8110201469 4510841.032988072, 586821.817033059 4510833.10359927)",FDR Drive,34769546,,,
8241,8241,missing,missing,motorway_link,missing,3.0,280.616,25.0,True,missing,"LINESTRING (586848.9336301179 4510886.889766925, 586859.0276103958 4510896.67813044, 586888.1365627368 4510928.849526948, 586908.7032469825 4510964.351453717, 586939.2891951579 4511012.37220474, 586968.3657840184 4511058.743350253, 587006.4530271825 4511117.921402428)",,46201645,,,
8242,8242,missing,missing,primary,missing,2.0,19.503,25.0,True,missing,"LINESTRING (586854.5453773973 4510905.19653142, 586854.4621036039 4510899.333568026, 586848.9336301179 4510886.889766925)",FDR Drive,169383518,,,
8243,8243,missing,missing,residential,missing,4.0,346.75199999999995,25.0,True,missing,"LINESTRING (586614.552247518 4510088.738328569, 586665.0472799592 4510183.786288833, 586679.9258412813 4510212.037804667, 586690.1861557747 4510231.531190615, 586700.8165033036 4510251.872690775, 586712.1391636432 4510275.108887967, 586718.8081021811 4510290.463581851, 586722.6088499208 4510309.89254934, 586727.4637016823 4510328.72323129, 586734.0916322265 4510359.842634961, 586736.5256433771 4510380.598990428, 586736.5606899263 4510407.910898468)",FDR Drive,"[46201649, 47796685]",,,
8244,8244,missing,missing,residential,missing,4.0,152.203,25.0,False,missing,"LINESTRING (586614.552247518 4510088.738328569, 586600.8432324594 4510061.533133716, 586591.1166633342 4510038.959706742, 586589.8335155251 4510034.581544031, 586585.3906195402 4510019.475032295, 586578.8960632475 4509989.867263871, 586575.9756829126 4509961.533593757, 586573.9670072822 4509957.813094504, 586571.08341264 4509953.804822396, 586567.9347203396 4509951.525401969, 586563.4464561641 4509949.696633)",FDR Drive,"[46201651, 47796678]",,,
8245,8245,missing,missing,primary,missing,4.0,49.048,25.0,True,missing,"LINESTRING (586532.5044869282 4509940.253753221, 586533.9242537625 4509927.869148978, 586537.0161349244 4509909.697605047, 586539.4209636247 4509891.784494936)",FDR Drive,46201650,,,
8246,8246,missing,missing,residential,missing,4.0,152.203,25.0,False,missing,"LINESTRING (586563.4464561641 4509949.696633, 586567.9347203396 4509951.525401969, 586571.08341264 4509953.804822396, 586573.9670072822 4509957.813094504, 586575.9756829126 4509961.533593757, 586578.8960632475 4509989.867263871, 586585.3906195402 4510019.475032295, 586589.8335155251 4510034.581544031, 586591.1166633342 4510038.959706742, 586600.8432324594 4510061.533133716, 586614.552247518 4510088.738328569)",FDR Drive,"[46201651, 47796678]",,,
8247,8247,missing,missing,secondary,missing,3.0,36.655,25.0,True,missing,"LINESTRING (586563.4464561641 4509949.696633, 586538.2885237484 4509949.724854413, 586534.491697467 4509946.538602364, 586532.5044869282 4509940.253753221)",,46201652,,,
8248,8248,missing,missing,primary,missing,4.0,180.963,25.0,True,missing,"LINESTRING (586563.4464561641 4509949.696633, 586563.9078575862 4509959.360952492, 586564.6793856607 4509981.518891755, 586566.8371364394 4509999.229927803, 586569.5492428915 4510014.305110742, 586572.1739304456 4510024.572012401, 586576.5645989565 4510038.367843488, 586582.2392135551 4510052.134266148, 586592.0112217021 4510072.9873679, 586617.4304888082 4510119.214262102)",FDR Drive,194926841,,,
8249,8249,no,missing,residential,missing,2.0,318.73699999999997,25.0,False,missing,"LINESTRING (586815.0888068846 4509074.975508703, 586813.324000722 4509067.005660417, 586809.3379268582 4509061.196943082, 586803.3595024713 4509058.195968526, 586794.7823921058 4509057.851315122, 586557.8954818974 4509185.344379233, 586550.0729694704 4509189.827171544, 586540.856078923 4509195.104157832)",East 15th Street,5670010,,,
8250,8250,missing,missing,residential,missing,4.0,91.46,25.0,False,missing,"LINESTRING (589049.9871272253 4514118.710328019, 588979.7657884553 4514156.435692087, 588969.3083050519 4514162.049942752)",Gracie Square,5672418,,,
8251,8251,missing,missing,residential,missing,4.0,229.07,20.0,False,missing,"LINESTRING (588659.6920476919 4513585.597061975, 588583.1987309997 4513626.648464025, 588457.5780154909 4513694.058975268)",East 76th Street,46694763,,,
8252,8252,missing,missing,residential,missing,4.0,225.899,40.0,False,missing,,East 75th Street,5669896,,,
8253,8253,missing,missing,secondary,missing,4.0,10.431,25.0,True,missing,"LINESTRING (587933.4727845888 4512590.727685292, 587934.1354062177 4512592.511924021, 587934.6197214413 4512595.093413175, 587934.3320918776 4512597.277156062, 587933.8004628855 4512598.680839415, 587932.3626333785 4512600.329117523)",FDR Drive,46211839,,,
8254,8254,missing,missing,tertiary,missing,4.0,90.686,25.0,True,missing,,East 63rd Street,5669879,,,
8255,8255,missing,missing,secondary,missing,4.0,14.331,25.0,True,missing,,1st Avenue,195743306,,,
8256,8256,missing,missing,tertiary,missing,4.0,200.072,25.0,False,missing,,West 155th Street (surface),46240002,,,
8257,8257,missing,missing,tertiary,missing,4.0,281.022,25.0,False,missing,"LINESTRING (589784.1027977477 4520240.871378345, 589792.7123616922 4520233.315252442, 589799.1036069246 4520225.78768781, 589802.768573377 4520215.673408431, 589807.3632886299 4520169.309540829, 589809.1218755369 4520146.048893663, 589803.9354993473 4520126.600826208, 589798.2030215338 4520113.918674329, 589728.4625386806 4519987.113206259)",Adam Clayton Powell Jr. Boulevard,46240040,,,
8258,8258,missing,missing,tertiary,missing,4.0,200.072,25.0,False,missing,,West 155th Street (surface),46240002,,,
8259,8259,missing,missing,secondary,missing,4.0,83.958,25.0,False,missing,,Frederick Douglass Boulevard,483360099,,,
8260,8260,missing,missing,secondary,missing,4.0,170.836,25.0,False,missing,"LINESTRING (589607.3172792133 4520335.128532811, 589663.772007769 4520435.003495082, 589689.0808157937 4520484.950139094)",Frederick Douglass Boulevard,483360099,,,
8261,8261,missing,missing,tertiary,missing,4.0,221.55200000000002,25.0,False,missing,"LINESTRING (589607.3172792133 4520335.128532811, 589488.8586923213 4520398.87574344, 589486.1151163103 4520388.661494145, 589466.0865809429 4520314.809183449)","['Bradhurst Avenue', 'West 155th Street (surface)']","[243046573, 537122095]",,,
8262,8262,missing,missing,motorway,missing,3.0,698.568,40.0,True,missing,"LINESTRING (589780.8467418466 4520674.663648727, 589775.1357706289 4520747.682309444, 589773.343901244 4520773.696007498, 589771.4642264813 4520824.978039278, 589772.4320273381 4520866.080333329, 589773.6840492157 4520903.222474311, 589775.7731195547 4520936.71094922, 589778.8857942952 4520970.62266208, 589785.1598888155 4521007.370647773, 589793.7136626492 4521041.792613103, 589804.8515382324 4521077.97800733, 589814.6088496451 4521109.106076743, 589830.7698735703 4521148.949827855, 589914.3954266041 4521346.915663036)",Harlem River Drive,46240093,,,
8263,8263,missing,yes,primary_link,missing,3.0,57.733,25.0,True,missing,"LINESTRING (589788.1617263122 4520165.023752948, 589790.1826555298 4520183.323088213, 589794.7166329965 4520191.916039534, 589812.0244956888 4520208.369415743, 589814.1953359665 4520213.636201888)",,"[204083298, 204083302]",,,
8264,8264,missing,yes,primary,missing,3.0,73.31,25.0,True,missing,"LINESTRING (589788.1617263122 4520165.023752948, 589794.7661399534 4520180.902923565, 589806.159545918 4520196.185257831, 589816.0696645408 4520204.443878265, 589824.9426816673 4520209.214809576, 589838.1134038141 4520214.260056832)",Adam Clayton Powell Jr. Boulevard,"[46240067, 204083300]",,,
8265,8265,missing,missing,primary,missing,4.0,96.89000000000001,25.0,True,missing,"LINESTRING (589774.4798281721 4520161.782101165, 589773.3992457821 4520150.766358418, 589773.5959086826 4520138.744701064, 589775.9207348546 4520123.706806256, 589776.7860504186 4520112.181785171, 589776.1313531187 4520108.454481005, 589774.5771440794 4520099.631286635, 589769.868553584 4520088.049647854, 589759.9992405077 4520068.777878326)",Adam Clayton Powell Jr. Boulevard,"[33117588, 420895430]",,,
8266,8266,missing,missing,residential,missing,4.0,268.97700000000003,25.0,True,missing,"LINESTRING (589832.3549719024 4518658.426368409, 589839.2482575061 4518649.261746874, 589847.4296686535 4518641.689344072, 589855.139194896 4518631.302278401, 589846.6504405701 4518532.986285677, 589842.2826539814 4518475.233459182, 589838.377208081 4518439.125049617, 589833.0655385819 4518399.335730309)",Harlem River Drive,5671244,,,
8267,8267,missing,missing,residential,missing,4.0,239.703,25.0,True,missing,"LINESTRING (589832.3549719024 4518658.426368409, 589784.0406367556 4518569.319097829, 589732.2446829329 4518472.287150033, 589713.6659147745 4518451.066832488)",Madison Avenue,46240121,,,
8268,8268,missing,missing,tertiary,missing,4.0,129.857,25.0,False,missing,"LINESTRING (589713.6659147745 4518451.066832488, 589604.9017675286 4518510.722676401, 589599.662257017 4518513.601333652)",East 135th Street,5670645,,,
8269,8269,missing,missing,tertiary,missing,4.0,24.964,25.0,True,missing,"LINESTRING (589713.6659147745 4518451.066832488, 589724.2495350427 4518440.181591449, 589731.4412252824 4518433.540760689)",East 135th Street,68668530,,,
8270,8270,missing,missing,residential,missing,4.0,27.837,25.0,False,missing,,East 132nd Street,46240188,,,
8271,8271,missing,missing,residential,missing,4.0,139.285,25.0,False,missing,"LINESTRING (589744.5119959853 4518159.38990451, 589684.3675445456 4518192.556020604, 589622.3808495271 4518226.732812298)",East 132nd Street,46240188,,,
8272,8272,missing,missing,secondary,missing,4.0,79.452,25.0,True,missing,"LINESTRING (589744.5119959853 4518159.38990451, 589718.6994492481 4518111.346989881, 589706.9271477411 4518089.454355262)",Park Avenue,46240205,,,
8273,8273,missing,missing,residential,missing,4.0,138.13400000000001,25.0,True,missing,"LINESTRING (589871.8930825666 4518976.683179351, 589872.2861093666 4518970.026446351, 589864.6512908337 4518839.001626442)",Harlem River Drive,46240144,,,
8274,8274,missing,missing,secondary,missing,4.0,19.479,25.0,False,missing,,5th Avenue,243056523,,,
8275,8275,missing,missing,secondary_link,missing,4.0,50.927,25.0,True,missing,"LINESTRING (589833.3373807863 4518954.475763062, 589856.3492125431 4518978.636988598, 589859.7121232542 4518980.931682314, 589866.2761597983 4518980.789434283, 589871.8930825666 4518976.683179351)",,46240146,,,
8276,8276,missing,missing,residential,missing,4.0,244.459,25.0,True,missing,,West 138th Street,5670409,,,
8277,8277,missing,missing,residential,missing,4.0,27.837,25.0,False,missing,,East 132nd Street,46240188,,,
8278,8278,missing,missing,motorway_link,missing,1.0,162.988,25.0,True,missing,"LINESTRING (589768.9198322088 4518145.930216929, 589776.6718011427 4518156.394077729, 589785.4809745823 4518162.463092922, 589794.1721949808 4518163.656688268, 589803.4655455066 4518162.503877105, 589811.2992944927 4518158.59102901, 589817.6156199942 4518151.81751426, 589822.1058681743 4518139.814746184, 589827.5800687796 4518118.342398018, 589837.1608808523 4518087.982436134, 589852.634066097 4518055.20713042)",Harlem River Drive,33117599,,,
8279,8279,missing,missing,residential,missing,4.0,27.312,25.0,True,missing,,East 126th Street,278882490,,,
8280,8280,missing,missing,secondary,missing,4.0,79.552,25.0,True,missing,,Park Avenue,569369546,,,
8281,8281,missing,missing,residential,missing,4.0,27.401,25.0,True,missing,,East 127th Street,46130044,,,
8282,8282,missing,missing,secondary,missing,4.0,78.761,25.0,True,missing,"LINESTRING (589581.1596780299 4517797.488388853, 589583.4862841167 4517801.813237835, 589584.1298186867 4517803.009000426, 589618.4936159631 4517866.776205055)",Park Avenue,569369546,,,
8283,8283,missing,missing,residential,missing,4.0,143.227,25.0,True,missing,,East 128th Street,46693907,,,
8284,8284,missing,missing,secondary,missing,4.0,79.796,25.0,True,missing,,Park Avenue,569369546,,,
8285,8285,missing,missing,residential,missing,4.0,25.946,25.0,True,missing,,East 129th Street,275298530,,,
8286,8286,missing,missing,secondary,missing,4.0,78.858,25.0,True,missing,,Park Avenue,569369546,,,
8287,8287,missing,missing,residential,missing,4.0,141.844,25.0,True,missing,,East 130th Street,46594123,,,
8288,8288,missing,missing,secondary,missing,4.0,79.547,25.0,True,missing,,Park Avenue,569369546,,,
8289,8289,missing,missing,residential,missing,4.0,27.746,25.0,False,missing,,East 131st Street,46594125,,,
